DISTRITO,PROVINCIA,DEPARTAMENTO,Temp_Min,Temp_Max,Temp_Media,Temp_Desv,Temp_Mediana,Rango
MACHAGUAY,CASTILLA,AREQUIPA,-1.3132529258728027,9.329758644104004,1.8737110561794705,3.3607977916805516,1.1545621156692505,10.643011
ORCOPAMPA,CASTILLA,AREQUIPA,-2.50067400932312,1.951691746711731,-0.787993223770805,1.3405529691884164,-1.1112936735153198,4.452366
PAMPACOLCA,CASTILLA,AREQUIPA,-2.658280372619629,5.709051609039307,1.6406622992621527,2.565680136896848,1.0915943384170532,8.367332
UÑON,CASTILLA,AREQUIPA,3.870206832885742,12.606505393981934,8.059940684925426,2.7100763701418686,7.056743621826172,8.736299
URACA,CASTILLA,AREQUIPA,12.730682373046875,14.947566032409668,13.53932117280506,0.6749247887100227,13.366959571838379,2.2168837
COPORAQUE,CAYLLOMA,AREQUIPA,-2.9478015899658203,2.0965685844421387,-0.4746102809906006,1.7865071109542097,-0.8803722858428955,5.04437
HUAMBO,CAYLLOMA,AREQUIPA,2.2916972637176514,14.469898223876953,7.909636124320652,3.8381310506875295,6.827890396118164,12.178201
HUANCA,CAYLLOMA,AREQUIPA,-1.044385552406311,9.588122367858887,3.7011554424579325,3.3077028391681376,3.5134639739990234,10.632508
ICHUPAMPA,CAYLLOMA,AREQUIPA,-2.891927480697632,1.5654481649398804,-0.9560748736063639,1.8662452147366382,-1.5417453050613403,4.4573755
LARI,CAYLLOMA,AREQUIPA,-3.2814748287200928,3.495913505554199,-1.8159533909388952,2.070993598281332,-2.8615589141845703,6.7773886
LLUTA,CAYLLOMA,AREQUIPA,-3.345684051513672,14.390027046203613,3.977678680419922,4.087467481622418,3.8723630905151367,17.73571
MACA,CAYLLOMA,AREQUIPA,-2.8768112659454346,2.3401472568511963,-1.2321255207061768,1.689433507669678,-2.0212621688842773,5.2169585
MADRIGAL,CAYLLOMA,AREQUIPA,-2.9340131282806396,2.174830913543701,-0.49630141258239746,1.9563178430885761,-0.779230535030365,5.108844
MEJIA,ISLAY,AREQUIPA,13.951273918151855,16.623653411865234,15.321359634399414,0.9454804292989669,15.355255126953125,2.6723795
PUNTA DE BOMBON,ISLAY,AREQUIPA,13.232575416564941,17.411779403686523,15.295089721679688,1.5003952469755166,15.190528869628906,4.179204
COTAHUASI,LA UNION,AREQUIPA,2.0773873329162598,10.87398910522461,6.324552154541015,3.6107033725578965,5.713544845581055,8.796602
ALCA,LA UNION,AREQUIPA,0.6859708428382874,7.883531093597412,4.241175242832729,2.8919689037523226,5.431083679199219,7.1975603
CHARCANA,LA UNION,AREQUIPA,0.6674480438232422,8.77043342590332,3.493872324625651,2.8132900254239224,2.5322749614715576,8.102985
HUAYNACOTAS,LA UNION,AREQUIPA,-2.5302727222442627,8.364215850830078,-0.4327315966288249,2.0313617956746826,-1.0510326623916626,10.894488
